Trial;sampling date;EC stage;treatment ;plot ID;field repetition;Formelcheck treatment;Rain shelter/Rainfed;main crop;soil depth (cm);RLD total (cm cm-3);RLD bulk (cm cm-3);RLD BP (cm cm-3);RLU total (cm /m^2 in soil depth);RLU bulk (cm /m^2 in soil depth);RLU BP (cm /m^2 in soil depth);;;;;;;;;;;;
trial C;16.06.15;;5;17;3;5;rainfed;winter oilseed rape;100;0,104;0,104;0;2,6;2,6;0;;;;;;;;;;;;
trial C;16.06.15;;5;17;3;5;rainfed;winter oilseed rape;105;0,07;0,054;0,016;1,55;1,35;0,2;;;;;;;;;;;;
trial C;16.06.15;;5;17;3;5;rainfed;winter oilseed rape;110;0,056;0,056;0;1,4;1,4;0;;;;;;;;;;;;
trial C;16.06.15;;5;17;3;5;rainfed;winter oilseed rape;115;0,006;0,006;0;0,15;0,15;0;;;;;;;;;;;;
trial C;16.06.15;;5;17;3;5;rainfed;winter oilseed rape;120;0,004;0,004;0;0,1;0,1;0;;;;;;;;;;;;
trial C;16.06.15;;5;17;3;5;rainfed;winter oilseed rape;125;0;0;0;0;0;0;;;;;;;;;;;;
trial C;16.06.15;;5;17;3;5;rainfed;winter oilseed rape;130;0,004;0,004;0;0,1;0,1;0;;;;;;;;;;;;
trial C;16.06.15;;5;17;3;5;rainshelter;winter oilseed rape;5;0,192;0,192;0;4,8;4,8;0;;;;;;;;;;;;
trial C;16.06.15;;5;17;3;5;rainshelter;winter oilseed rape;10;0,216;0,216;0;5,4;5,4;0;;;;;;;;;;;;
trial C;16.06.15;;5;17;3;5;rainshelter;winter oilseed rape;15;0,268;0,268;0;6,7;6,7;0;;;;;;;;;;;;
trial C;16.06.15;;5;17;3;5;rainshelter;winter oilseed rape;20;0,308;0,244;0,064;6,9;6,1;0,8;;;;;;;;;;;;
trial C;16.06.15;;5;17;3;5;rainshelter;winter oilseed rape;25;0,42;0,32;0,1;9,25;8;1,25;;;;;;;;;;;;
trial C;16.06.15;;5;17;3;5;rainshelter;winter oilseed rape;30;0,304;0,232;0,072;6,7;5,8;0,9;;;;;;;;;;;;
trial C;16.06.15;;5;17;3;5;rainshelter;winter oilseed rape;35;0,168;0,168;0;4,2;4,2;0;;;;;;;;;;;;
trial C;16.06.15;;5;17;3;5;rainshelter;winter oilseed rape;40;0,13;0,13;0;3,25;3,25;0;;;;;;;;;;;;
trial C;16.06.15;;5;17;3;5;rainshelter;winter oilseed rape;45;0,152;0,14;0,012;3,65;3,5;0,15;;;;;;;;;;;;
trial C;16.06.15;;5;17;3;5;rainshelter;winter oilseed rape;50;0,098;0,098;0;2,45;2,45;0;;;;;;;;;;;;
trial C;16.06.15;;5;17;3;5;rainshelter;winter oilseed rape;55;0,1;0,1;0;2,5;2,5;0;;;;;;;;;;;;
trial C;16.06.15;;5;17;3;5;rainshelter;winter oilseed rape;60;0,106;0,094;0,012;2,5;2,35;0,15;;;;;;;;;;;;
trial C;16.06.15;;5;17;3;5;rainshelter;winter oilseed rape;65;0,102;0,102;0;2,55;2,55;0;;;;;;;;;;;;
trial C;16.06.15;;5;17;3;5;rainshelter;winter oilseed rape;70;0,136;0,1;0,036;2,95;2,5;0,45;;;;;;;;;;;;
trial C;16.06.15;;5;17;3;5;rainshelter;winter oilseed rape;75;0,102;0,082;0,02;2,3;2,05;0,25;;;;;;;;;;;;
trial C;16.06.15;;5;17;3;5;rainshelter;winter oilseed rape;80;0,114;0,082;0,032;2,45;2,05;0,4;;;;;;;;;;;;
trial C;16.06.15;;5;17;3;5;rainshelter;winter oilseed rape;85;0,06;0,052;0,008;1,4;1,3;0,1;;;;;;;;;;;;
trial C;16.06.15;;5;17;3;5;rainshelter;winter oilseed rape;90;0,06;0,032;0,028;1,15;0,8;0,35;;;;;;;;;;;;
trial C;16.06.15;;5;17;3;5;rainshelter;winter oilseed rape;95;0,07;0,07;0;1,75;1,75;0;;;;;;;;;;;;
trial C;16.06.15;;5;17;3;5;rainshelter;winter oilseed rape;100;0,026;0,026;0;0,65;0,65;0;;;;;;;;;;;;
trial C;16.06.15;;5;17;3;5;rainshelter;winter oilseed rape;105;0,048;0,04;0,008;1,1;1;0,1;;;;;;;;;;;;
trial C;16.06.15;;5;17;3;5;rainshelter;winter oilseed rape;110;0,052;0,052;0;1,3;1,3;0;;;;;;;;;;;;
trial C;16.06.15;;5;17;3;5;rainshelter;winter oilseed rape;115;0,028;0,028;0;0,7;0,7;0;;;;;;;;;;;;
trial C;16.06.15;;5;17;3;5;rainshelter;winter oilseed rape;120;0,014;0,014;0;0,35;0,35;0;;;;;;;;;;;;
trial C;16.06.15;;5;17;3;5;rainshelter;winter oilseed rape;125;0,004;0,004;0;0,1;0,1;0;;;;;;;;;;;;
trial C;16.06.15;;6;16;3;6;rainfed;winter oilseed rape;5;0,146;0,146;0;3,65;3,65;0;;;;;;;;;;;;
trial C;16.06.15;;6;16;3;6;rainfed;winter oilseed rape;10;0,186;0,186;0;4,65;4,65;0;;;;;;;;;;;;
trial C;16.06.15;;6;16;3;6;rainfed;winter oilseed rape;15;0,256;0,2;0,056;5,7;5;0,7;;;;;;;;;;;;
trial C;16.06.15;;6;16;3;6;rainfed;winter oilseed rape;20;0,316;0,268;0,048;7,3;6,7;0,6;;;;;;;;;;;;
trial C;16.06.15;;6;16;3;6;rainfed;winter oilseed rape;25;0,25;0,25;0;6,25;6,25;0;;;;;;;;;;;;
trial C;16.06.15;;6;16;3;6;rainfed;winter oilseed rape;30;0,21;0,21;0;5,25;5,25;0;;;;;;;;;;;;
trial C;16.06.15;;6;16;3;6;rainfed;winter oilseed rape;35;0,16;0,16;0;4;4;0;;;;;;;;;;;;
trial C;16.06.15;;6;16;3;6;rainfed;winter oilseed rape;40;0,114;0,114;0;2,85;2,85;0;;;;;;;;;;;;
trial C;16.06.15;;6;16;3;6;rainfed;winter oilseed rape;45;0,082;0,082;0;2,05;2,05;0;;;;;;;;;;;;
trial C;16.06.15;;6;16;3;6;rainfed;winter oilseed rape;50;0,064;0,064;0;1,6;1,6;0;;;;;;;;;;;;
trial C;16.06.15;;6;16;3;6;rainfed;winter oilseed rape;55;0,042;0,042;0;1,05;1,05;0;;;;;;;;;;;;
trial C;16.06.15;;6;16;3;6;rainfed;winter oilseed rape;60;0,074;0,062;0,012;1,7;1,55;0,15;;;;;;;;;;;;
trial C;16.06.15;;6;16;3;6;rainfed;winter oilseed rape;65;0,086;0,05;0,036;1,7;1,25;0,45;;;;;;;;;;;;
trial C;16.06.15;;6;16;3;6;rainfed;winter oilseed rape;70;0,078;0,046;0,032;1,55;1,15;0,4;;;;;;;;;;;;
trial C;16.06.15;;6;16;3;6;rainfed;winter oilseed rape;75;0,128;0,048;0,08;2,2;1,2;1;;;;;;;;;;;;
trial C;16.06.15;;6;16;3;6;rainfed;winter oilseed rape;80;0,048;0,048;0;1,2;1,2;0;;;;;;;;;;;;
trial C;16.06.15;;6;16;3;6;rainfed;winter oilseed rape;85;0,074;0,038;0,036;1,4;0,95;0,45;;;;;;;;;;;;
trial C;16.06.15;;6;16;3;6;rainfed;winter oilseed rape;90;0,124;0,056;0,068;2,25;1,4;0,85;;;;;;;;;;;;
trial C;16.06.15;;6;16;3;6;rainfed;winter oilseed rape;95;0,03;0,03;0;0,75;0,75;0;;;;;;;;;;;;
trial C;16.06.15;;6;16;3;6;rainfed;winter oilseed rape;100;0,062;0,01;0,052;0,9;0,25;0,65;;;;;;;;;;;;
trial C;16.06.15;;6;16;3;6;rainfed;winter oilseed rape;105;0,028;0,016;0,012;0,55;0,4;0,15;;;;;;;;;;;;
trial C;16.06.15;;6;16;3;6;rainfed;winter oilseed rape;110;0,008;0,008;0;0,2;0,2;0;;;;;;;;;;;;
trial C;16.06.15;;6;16;3;6;rainfed;winter oilseed rape;115;0,006;0,006;0;0,15;0,15;0;;;;;;;;;;;;
trial C;16.06.15;;6;16;3;6;rainshelter;winter oilseed rape;5;0,21;0,21;0;5,25;5,25;0;;;;;;;;;;;;
trial C;16.06.15;;6;16;3;6;rainshelter;winter oilseed rape;10;0,196;0,196;0;4,9;4,9;0;;;;;;;;;;;;
trial C;16.06.15;;6;16;3;6;rainshelter;winter oilseed rape;15;0,194;0,194;0;4,85;4,85;0;;;;;;;;;;;;
trial C;16.06.15;;6;16;3;6;rainshelter;winter oilseed rape;20;0,276;0,228;0,048;6,3;5,7;0,6;;;;;;;;;;;;
trial C;16.06.15;;6;16;3;6;rainshelter;winter oilseed rape;25;0,3;0,268;0,032;7,1;6,7;0,4;;;;;;;;;;;;
trial C;16.06.15;;6;16;3;6;rainshelter;winter oilseed rape;30;0,3;0,3;0;7,5;7,5;0;;;;;;;;;;;;
trial C;16.06.15;;6;16;3;6;rainshelter;winter oilseed rape;35;0,212;0,212;0;5,3;5,3;0;;;;;;;;;;;;
trial C;16.06.15;;6;16;3;6;rainshelter;winter oilseed rape;40;0,13;0,13;0;3,25;3,25;0;;;;;;;;;;;;
trial C;16.06.15;;6;16;3;6;rainshelter;winter oilseed rape;45;0,08;0,08;0;2;2;0;;;;;;;;;;;;
trial C;16.06.15;;6;16;3;6;rainshelter;winter oilseed rape;50;0,086;0,074;0,012;2;1,85;0,15;;;;;;;;;;;;
trial C;16.06.15;;6;16;3;6;rainshelter;winter oilseed rape;55;0,104;0,08;0,024;2,3;2;0,3;;;;;;;;;;;;
trial C;16.06.15;;6;16;3;6;rainshelter;winter oilseed rape;60;0,148;0,06;0,088;2,6;1,5;1,1;;;;;;;;;;;;
trial C;16.06.15;;6;16;3;6;rainshelter;winter oilseed rape;65;0,086;0,046;0,04;1,65;1,15;0,5;;;;;;;;;;;;
trial C;16.06.15;;6;16;3;6;rainshelter;winter oilseed rape;70;0,138;0,098;0,04;2,95;2,45;0,5;;;;;;;;;;;;
trial C;16.06.15;;6;16;3;6;rainshelter;winter oilseed rape;75;0,174;0,086;0,088;3,25;2,15;1,1;;;;;;;;;;;;
trial C;16.06.15;;6;16;3;6;rainshelter;winter oilseed rape;80;0,126;0,094;0,032;2,75;2,35;0,4;;;;;;;;;;;;
trial C;16.06.15;;6;16;3;6;rainshelter;winter oilseed rape;85;0,124;0,084;0,04;2,6;2,1;0,5;;;;;;;;;;;;
trial C;16.06.15;;6;16;3;6;rainshelter;winter oilseed rape;90;0,06;0,06;0;1,5;1,5;0;;;;;;;;;;;;
trial C;16.06.15;;6;16;3;6;rainshelter;winter oilseed rape;95;0,086;0,086;0;2,15;2,15;0;;;;;;;;;;;;
trial C;16.06.15;;6;16;3;6;rainshelter;winter oilseed rape;100;0,15;0,142;0,008;3,65;3,55;0,1;;;;;;;;;;;;
trial C;16.06.15;;6;16;3;6;rainshelter;winter oilseed rape;105;0,124;0,124;0;3,1;3,1;0;;;;;;;;;;;;
trial C;16.06.15;;6;16;3;6;rainshelter;winter oilseed rape;110;0,07;0,07;0;1,75;1,75;0;;;;;;;;;;;;
trial C;16.06.15;;6;16;3;6;rainshelter;winter oilseed rape;115;0,068;0,052;0,016;1,5;1,3;0,2;;;;;;;;;;;;
trial C;16.06.15;;6;16;3;6;rainshelter;winter oilseed rape;120;0,026;0,018;0,008;0,55;0,45;0,1;;;;;;;;;;;;
trial C;16.06.15;;6;16;3;6;rainshelter;winter oilseed rape;125;0,018;0,018;0;0,45;0,45;0;;;;;;;;;;;;
trial C;16.06.15;;5;19;4;5;rainfed;winter oilseed rape;5;0,166;0,166;0;4,15;4,15;0;;;;;;;;;;;;
trial C;16.06.15;;5;19;4;5;rainfed;winter oilseed rape;10;0,15;0,15;0;3,75;3,75;0;;;;;;;;;;;;
trial C;16.06.15;;5;19;4;5;rainfed;winter oilseed rape;15;0,178;0,178;0;4,45;4,45;0;;;;;;;;;;;;
trial C;16.06.15;;5;19;4;5;rainfed;winter oilseed rape;20;0,194;0,194;0;4,85;4,85;0;;;;;;;;;;;;
trial C;16.06.15;;5;19;4;5;rainfed;winter oilseed rape;25;0,252;0,228;0,024;6;5,7;0,3;;;;;;;;;;;;
trial C;16.06.15;;5;19;4;5;rainfed;winter oilseed rape;30;0,278;0,254;0,024;6,65;6,35;0,3;;;;;;;;;;;;
trial C;16.06.15;;5;19;4;5;rainfed;winter oilseed rape;35;0,31;0,206;0,104;6,45;5,15;1,3;;;;;;;;;;;;
trial C;16.06.15;;5;19;4;5;rainfed;winter oilseed rape;40;0,286;0,194;0,092;6;4,85;1,15;;;;;;;;;;;;
trial C;16.06.15;;5;19;4;5;rainfed;winter oilseed rape;45;0,182;0,15;0,032;4,15;3,75;0,4;;;;;;;;;;;;
trial C;16.06.15;;5;19;4;5;rainfed;winter oilseed rape;50;0,216;0,172;0,044;4,85;4,3;0,55;;;;;;;;;;;;
trial C;16.06.15;;5;19;4;5;rainfed;winter oilseed rape;55;0,162;0,126;0,036;3,6;3,15;0,45;;;;;;;;;;;;
trial C;16.06.15;;5;19;4;5;rainfed;winter oilseed rape;60;0,304;0,136;0,168;5,5;3,4;2,1;;;;;;;;;;;;
trial C;16.06.15;;5;19;4;5;rainfed;winter oilseed rape;65;0,228;0,108;0,12;4,2;2,7;1,5;;;;;;;;;;;;
trial C;16.06.15;;5;19;4;5;rainfed;winter oilseed rape;70;0,196;0,092;0,104;3,6;2,3;1,3;;;;;;;;;;;;
trial C;16.06.15;;5;19;4;5;rainfed;winter oilseed rape;75;0,21;0,082;0,128;3,65;2,05;1,6;;;;;;;;;;;;
trial C;16.06.15;;5;19;4;5;rainfed;winter oilseed rape;80;0,152;0,104;0,048;3,2;2,6;0,6;;;;;;;;;;;;
trial C;16.06.15;;5;19;4;5;rainfed;winter oilseed rape;85;0,138;0,098;0,04;2,95;2,45;0,5;;;;;;;;;;;;
trial C;16.06.15;;5;19;4;5;rainfed;winter oilseed rape;90;0,176;0,064;0,112;3;1,6;1,4;;;;;;;;;;;;
trial C;16.06.15;;5;19;4;5;rainfed;winter oilseed rape;95;0,134;0,07;0,064;2,55;1,75;0,8;;;;;;;;;;;;
trial C;16.06.15;;5;19;4;5;rainfed;winter oilseed rape;100;0,118;0,094;0,024;2,65;2,35;0,3;;;;;;;;;;;;
trial C;16.06.15;;5;19;4;5;rainfed;winter oilseed rape;105;0,168;0,12;0,048;3,6;3;0,6;;;;;;;;;;;;
trial C;16.06.15;;5;19;4;5;rainfed;winter oilseed rape;110;0,122;0,054;0,068;2,2;1,35;0,85;;;;;;;;;;;;
trial C;16.06.15;;5;19;4;5;rainfed;winter oilseed rape;115;0,016;0,016;0;0,4;0,4;0;;;;;;;;;;;;
trial C;16.06.15;;5;19;4;5;rainshelter;winter oilseed rape;5;0,218;0,218;0;5,45;5,45;0;;;;;;;;;;;;
trial C;16.06.15;;5;19;4;5;rainshelter;winter oilseed rape;10;0,222;0,222;0;5,55;5,55;0;;;;;;;;;;;;
trial C;16.06.15;;5;19;4;5;rainshelter;winter oilseed rape;15;0,208;0,192;0,016;5;4,8;0,2;;;;;;;;;;;;
trial C;16.06.15;;5;19;4;5;rainshelter;winter oilseed rape;20;0,216;0,216;0;5,4;5,4;0;;;;;;;;;;;;
trial C;16.06.15;;5;19;4;5;rainshelter;winter oilseed rape;25;0,228;0,228;0;5,7;5,7;0;;;;;;;;;;;;
trial C;16.06.15;;5;19;4;5;rainshelter;winter oilseed rape;30;0,154;0,138;0,016;3,65;3,45;0,2;;;;;;;;;;;;
trial C;16.06.15;;5;19;4;5;rainshelter;winter oilseed rape;35;0,092;0,076;0,016;2,1;1,9;0,2;;;;;;;;;;;;
trial C;16.06.15;;5;19;4;5;rainshelter;winter oilseed rape;40;0,102;0,054;0,048;1,95;1,35;0,6;;;;;;;;;;;;
trial C;16.06.15;;5;19;4;5;rainshelter;winter oilseed rape;45;0,044;0,032;0,012;0,95;0,8;0,15;;;;;;;;;;;;
trial C;16.06.15;;5;19;4;5;rainshelter;winter oilseed rape;50;0,11;0,054;0,056;2,05;1,35;0,7;;;;;;;;;;;;
trial C;16.06.15;;5;19;4;5;rainshelter;winter oilseed rape;55;0,1;0,04;0,06;1,75;1;0,75;;;;;;;;;;;;
trial C;16.06.15;;5;19;4;5;rainshelter;winter oilseed rape;60;0,116;0,064;0,052;2,25;1,6;0,65;;;;;;;;;;;;
trial C;16.06.15;;5;19;4;5;rainshelter;winter oilseed rape;65;0,042;0,042;0;1,05;1,05;0;;;;;;;;;;;;
trial C;16.06.15;;5;19;4;5;rainshelter;winter oilseed rape;70;0,042;0,042;0;1,05;1,05;0;;;;;;;;;;;;
trial C;16.06.15;;5;19;4;5;rainshelter;winter oilseed rape;75;0,062;0,038;0,024;1,25;0,95;0,3;;;;;;;;;;;;
trial C;16.06.15;;5;19;4;5;rainshelter;winter oilseed rape;80;0,12;0,032;0,088;1,9;0,8;1,1;;;;;;;;;;;;
trial C;16.06.15;;5;19;4;5;rainshelter;winter oilseed rape;85;0,172;0,056;0,116;2,85;1,4;1,45;;;;;;;;;;;;
trial C;16.06.15;;5;19;4;5;rainshelter;winter oilseed rape;90;0,096;0,024;0,072;1,5;0,6;0,9;;;;;;;;;;;;
trial C;16.06.15;;5;19;4;5;rainshelter;winter oilseed rape;95;0,004;0,004;0;0,1;0,1;0;;;;;;;;;;;;
trial C;16.06.15;;5;19;4;5;rainshelter;winter oilseed rape;100;0,016;0;0,016;0,2;0;0,2;;;;;;;;;;;;
trial C;16.06.15;;6;21;4;6;rainfed;winter oilseed rape;5;0,234;0,234;0;5,85;5,85;0;;;;;;;;;;;;
trial C;16.06.15;;6;21;4;6;rainfed;winter oilseed rape;10;0,238;0,238;0;5,95;5,95;0;;;;;;;;;;;;
trial C;16.06.15;;6;21;4;6;rainfed;winter oilseed rape;15;0,392;0,376;0,016;9,6;9,4;0,2;;;;;;;;;;;;
trial C;16.06.15;;6;21;4;6;rainfed;winter oilseed rape;20;0,268;0,268;0;6,7;6,7;0;;;;;;;;;;;;
trial C;16.06.15;;6;21;4;6;rainfed;winter oilseed rape;25;0,196;0,18;0,016;4,7;4,5;0,2;;;;;;;;;;;;
trial C;16.06.15;;6;21;4;6;rainfed;winter oilseed rape;30;0,162;0,09;0,072;3,15;2,25;0,9;;;;;;;;;;;;
trial C;16.06.15;;6;21;4;6;rainfed;winter oilseed rape;35;0,086;0,086;0;2,15;2,15;0;;;;;;;;;;;;
trial C;16.06.15;;6;21;4;6;rainfed;winter oilseed rape;40;0,12;0,076;0,044;2,45;1,9;0,55;;;;;;;;;;;;
trial C;16.06.15;;6;21;4;6;rainfed;winter oilseed rape;45;0,192;0,128;0,064;4;3,2;0,8;;;;;;;;;;;;
trial C;16.06.15;;6;21;4;6;rainfed;winter oilseed rape;50;0,188;0,084;0,104;3,4;2,1;1,3;;;;;;;;;;;;
trial C;16.06.15;;6;21;4;6;rainfed;winter oilseed rape;55;0,134;0,082;0,052;2,7;2,05;0,65;;;;;;;;;;;;
trial C;16.06.15;;6;21;4;6;rainfed;winter oilseed rape;60;0,188;0,132;0,056;4;3,3;0,7;;;;;;;;;;;;
trial C;16.06.15;;6;21;4;6;rainfed;winter oilseed rape;65;0,286;0,182;0,104;5,85;4,55;1,3;;;;;;;;;;;;
trial C;16.06.15;;6;21;4;6;rainfed;winter oilseed rape;70;0,208;0,112;0,096;4;2,8;1,2;;;;;;;;;;;;
trial C;16.06.15;;6;21;4;6;rainfed;winter oilseed rape;75;0,286;0,146;0,14;5,4;3,65;1,75;;;;;;;;;;;;
trial C;16.06.15;;6;21;4;6;rainfed;winter oilseed rape;80;0,11;0,07;0,04;2,25;1,75;0,5;;;;;;;;;;;;
trial C;16.06.15;;6;21;4;6;rainfed;winter oilseed rape;85;0,316;0,044;0,272;4,5;1,1;3,4;;;;;;;;;;;;
trial C;16.06.15;;6;21;4;6;rainfed;winter oilseed rape;90;0,138;0,018;0,12;1,95;0,45;1,5;;;;;;;;;;;;
trial C;16.06.15;;6;21;4;6;rainfed;winter oilseed rape;95;0,122;0,026;0,096;1,85;0,65;1,2;;;;;;;;;;;;
trial C;16.06.15;;6;21;4;6;rainfed;winter oilseed rape;100;0,024;0,024;0;0,6;0,6;0;;;;;;;;;;;;
trial C;16.06.15;;6;21;4;6;rainfed;winter oilseed rape;105;0,038;0,022;0,016;0,75;0,55;0,2;;;;;;;;;;;;
trial C;16.06.15;;6;21;4;6;rainfed;winter oilseed rape;110;0,044;0,028;0,016;0,9;0,7;0,2;;;;;;;;;;;;
trial C;16.06.15;;6;21;4;6;rainfed;winter oilseed rape;115;0,012;0,012;0;0,3;0,3;0;;;;;;;;;;;;
trial C;16.06.15;;6;21;4;6;rainfed;winter oilseed rape;120;0,018;0,002;0,016;0,25;0,05;0,2;;;;;;;;;;;;
trial C;16.06.15;;6;21;4;6;rainfed;winter oilseed rape;125;0;0;0;0;0;0;;;;;;;;;;;;
trial C;16.06.15;;6;21;4;6;rainfed;winter oilseed rape;130;0;0;0;0;0;0;;;;;;;;;;;;
trial C;16.06.15;;6;21;4;6;rainfed;winter oilseed rape;135;0,008;0,008;0;0,2;0,2;0;;;;;;;;;;;;
trial C;16.06.15;;6;21;4;6;rainshelter;winter oilseed rape;5;0,18;0,18;0;4,5;4,5;0;;;;;;;;;;;;
trial C;16.06.15;;6;21;4;6;rainshelter;winter oilseed rape;10;0,166;0,166;0;4,15;4,15;0;;;;;;;;;;;;
trial C;16.06.15;;6;21;4;6;rainshelter;winter oilseed rape;15;0,176;0,176;0;4,4;4,4;0;;;;;;;;;;;;
trial C;16.06.15;;6;21;4;6;rainshelter;winter oilseed rape;20;0,238;0,238;0;5,95;5,95;0;;;;;;;;;;;;
trial C;16.06.15;;6;21;4;6;rainshelter;winter oilseed rape;25;0,318;0,318;0;7,95;7,95;0;;;;;;;;;;;;
trial C;16.06.15;;6;21;4;6;rainshelter;winter oilseed rape;30;0,39;0,39;0;9,75;9,75;0;;;;;;;;;;;;
trial C;16.06.15;;6;21;4;6;rainshelter;winter oilseed rape;35;0,192;0,16;0,032;4,4;4;0,4;;;;;;;;;;;;
trial C;16.06.15;;6;21;4;6;rainshelter;winter oilseed rape;40;0,168;0,152;0,016;4;3,8;0,2;;;;;;;;;;;;
trial C;16.06.15;;6;21;4;6;rainshelter;winter oilseed rape;45;0,194;0,138;0,056;4,15;3,45;0,7;;;;;;;;;;;;
trial C;16.06.15;;6;21;4;6;rainshelter;winter oilseed rape;50;0,128;0,096;0,032;2,8;2,4;0,4;;;;;;;;;;;;
trial C;16.06.15;;6;21;4;6;rainshelter;winter oilseed rape;55;0,13;0,13;0;3,25;3,25;0;;;;;;;;;;;;
trial C;16.06.15;;6;21;4;6;rainshelter;winter oilseed rape;60;0,104;0,08;0,024;2,3;2;0,3;;;;;;;;;;;;
trial C;16.06.15;;6;21;4;6;rainshelter;winter oilseed rape;65;0,084;0,084;0;2,1;2,1;0;;;;;;;;;;;;
trial C;16.06.15;;6;21;4;6;rainshelter;winter oilseed rape;70;0,08;0,08;0;2;2;0;;;;;;;;;;;;
trial C;16.06.15;;6;21;4;6;rainshelter;winter oilseed rape;75;0,214;0,078;0,136;3,65;1,95;1,7;;;;;;;;;;;;
trial C;16.06.15;;6;21;4;6;rainshelter;winter oilseed rape;80;0,136;0,104;0,032;3;2,6;0,4;;;;;;;;;;;;
trial C;16.06.15;;6;21;4;6;rainshelter;winter oilseed rape;85;0,136;0,096;0,04;2,9;2,4;0,5;;;;;;;;;;;;
trial C;16.06.15;;6;21;4;6;rainshelter;winter oilseed rape;90;0,184;0,088;0,096;3,4;2,2;1,2;;;;;;;;;;;;
trial C;16.06.15;;6;21;4;6;rainshelter;winter oilseed rape;95;0,128;0,024;0,104;1,9;0,6;1,3;;;;;;;;;;;;
trial C;16.06.15;;6;21;4;6;rainshelter;winter oilseed rape;100;0,154;0,026;0,128;2,25;0,65;1,6;;;;;;;;;;;;
trial C;16.06.15;;6;21;4;6;rainshelter;winter oilseed rape;105;0,056;0;0,056;0,7;0;0,7;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;
trial C;01.07.15;;5;17;3;5;rainfed;winter oilseed rape;5;0,404;0,404;0;10,1;10,1;0;;;;;;;;;;;;
trial C;01.07.15;;5;17;3;5;rainfed;winter oilseed rape;10;0,328;0,328;0;8,2;8,2;0;;;;;;;;;;;;
trial C;01.07.15;;5;17;3;5;rainfed;winter oilseed rape;15;0,27;0,27;0;6,75;6,75;0;;;;;;;;;;;;
trial C;01.07.15;;5;17;3;5;rainfed;winter oilseed rape;20;0,212;0,212;0;5,3;5,3;0;;;;;;;;;;;;
trial C;01.07.15;;5;17;3;5;rainfed;winter oilseed rape;25;0,248;0,248;0;6,2;6,2;0;;;;;;;;;;;;
trial C;01.07.15;;5;17;3;5;rainfed;winter oilseed rape;30;0,268;0,268;0;6,7;6,7;0;;;;;;;;;;;;
trial C;01.07.15;;5;17;3;5;rainfed;winter oilseed rape;35;0,196;0,196;0;4,9;4,9;0;;;;;;;;;;;;
trial C;01.07.15;;5;17;3;5;rainfed;winter oilseed rape;40;0,15;0,138;0,012;3,6;3,45;0,15;;;;;;;;;;;;
trial C;01.07.15;;5;17;3;5;rainfed;winter oilseed rape;45;0,176;0,164;0,012;4,25;4,1;0,15;;;;;;;;;;;;
trial C;01.07.15;;5;17;3;5;rainfed;winter oilseed rape;50;0,214;0,118;0,096;4,15;2,95;1,2;;;;;;;;;;;;
trial C;01.07.15;;5;17;3;5;rainfed;winter oilseed rape;55;0,258;0,11;0,148;4,6;2,75;1,85;;;;;;;;;;;;
trial C;01.07.15;;5;17;3;5;rainfed;winter oilseed rape;60;0,25;0,138;0,112;4,85;3,45;1,4;;;;;;;;;;;;
trial C;01.07.15;;5;17;3;5;rainfed;winter oilseed rape;65;0,252;0,136;0,116;4,85;3,4;1,45;;;;;;;;;;;;
trial C;01.07.15;;5;17;3;5;rainfed;winter oilseed rape;70;0,406;0,158;0,248;7,05;3,95;3,1;;;;;;;;;;;;
trial C;01.07.15;;5;17;3;5;rainfed;winter oilseed rape;75;0,292;0,212;0,08;6,3;5,3;1;;;;;;;;;;;;
trial C;01.07.15;;5;17;3;5;rainfed;winter oilseed rape;80;0,262;0,23;0,032;6,15;5,75;0,4;;;;;;;;;;;;
trial C;01.07.15;;5;17;3;5;rainfed;winter oilseed rape;85;0,296;0,192;0,104;6,1;4,8;1,3;;;;;;;;;;;;
trial C;01.07.15;;5;17;3;5;rainfed;winter oilseed rape;90;0,226;0,186;0,04;5,15;4,65;0,5;;;;;;;;;;;;
trial C;01.07.15;;5;17;3;5;rainfed;winter oilseed rape;95;0,174;0,174;0;4,35;4,35;0;;;;;;;;;;;;
trial C;01.07.15;;5;17;3;5;rainfed;winter oilseed rape;100;0,26;0,116;0,144;4,7;2,9;1,8;;;;;;;;;;;;
trial C;01.07.15;;5;17;3;5;rainfed;winter oilseed rape;105;0,49;0,194;0,296;8,55;4,85;3,7;;;;;;;;;;;;
trial C;01.07.15;;5;17;3;5;rainfed;winter oilseed rape;110;0,174;0,094;0,08;3,35;2,35;1;;;;;;;;;;;;
trial C;01.07.15;;5;17;3;5;rainfed;winter oilseed rape;115;0,22;0,064;0,156;3,55;1,6;1,95;;;;;;;;;;;;
trial C;01.07.15;;5;17;3;5;rainfed;winter oilseed rape;120;0,042;0,042;0;1,05;1,05;0;;;;;;;;;;;;
trial C;01.07.15;;5;17;3;5;rainfed;winter oilseed rape;125;0,036;0,012;0,024;0,6;0,3;0,3;;;;;;;;;;;;
trial C;01.07.15;;5;17;3;5;rainfed;winter oilseed rape;130;0;0;0;0;0;0;;;;;;;;;;;;
trial C;01.07.15;;5;17;3;5;rainfed;winter oilseed rape;135;0,022;0,006;0,016;0,35;0,15;0,2;;;;;;;;;;;;
trial C;01.07.15;;5;17;3;5;rainshelter;winter oilseed rape;5;0,252;0,252;0;6,3;6,3;0;;;;;;;;;;;;
